tweet_id,timestamp,rating_numerator,rating_denominator,nickname,retweet_count,favorite_count,p1,p1_conf
734776360183431168,2016-05-23,11,10,,608,2742,siberian_husky,0.304902
733828123016450049,2016-05-21,10,10,,881,3926,beagle,0.4723239999999999
733822306246479872,2016-05-21,10,10,floofer,1141,4015,lhasa,0.457356
733482008106668032,2016-05-20,10,10,,1065,3438,french_bulldog,0.619382
733460102733135873,2016-05-20,11,10,,1451,4605,chow,0.931275
732732193018155009,2016-05-18,12,10,,599,2671,koala,0.162935
732726085725589504,2016-05-18,11,10,,1003,3855,pomeranian,0.961902
732585889486888962,2016-05-17,10,10,,868,4016,staffordshire_bullterrier,0.843359
732375214819057664,2016-05-17,11,10,doggo,2838,8832,tennis_ball,0.998673
731285275100512256,2016-05-14,12,10,,1090,3798,pembroke,0.967103
730573383004487680,2016-05-12,10,10,pupper,2435,5407,american_staffordshire_terrier,0.810158
730427201120833536,2016-05-11,11,10,,1176,3809,eskimo_dog,0.682082
730211855403241472,2016-05-11,11,10,,1182,4180,pug,0.341663
729854734790754305,2016-05-10,11,10,,1268,4396,doormat,0.359586
729838605770891264,2016-05-10,12,10,,431,1856,stone_wall,0.7582180000000001
729823566028484608,2016-05-10,13,10,,1390,4358,kelpie,0.218408
729463711119904772,2016-05-09,13,10,,2586,6340,german_shepherd,0.829307
729113531270991872,2016-05-08,10,10,,370,2054,stone_wall,0.6061880000000001
728986383096946689,2016-05-07,11,10,,917,3460,maltese_dog,0.95207
728760639972315136,2016-05-07,13,10,,1911,5090,pembroke,0.939134
728751179681943552,2016-05-07,10,10,,757,3032,saint_bernard,0.48205
728409960103686147,2016-05-06,10,10,,2269,5383,siamese_cat,0.478278
728387165835677696,2016-05-06,12,10,,1075,3999,collie,0.266414
728046963732717569,2016-05-05,11,10,,1328,4722,newfoundland,0.255971
728035342121635841,2016-05-05,12,10,pupper,1872,4953,handkerchief,0.302961
728015554473250816,2016-05-05,11,10,pupper,1219,4479,cocker_spaniel,0.384559
727685679342333952,2016-05-04,12,10,,720,3206,border_collie,0.462408
727644517743104000,2016-05-03,13,10,doggo,1962,6431,great_pyrenees,0.457164
727524757080539137,2016-05-03,10,10,pupper,1379,4900,pomeranian,0.958834
727314416056803329,2016-05-03,11,10,pupper,834,3623,toy_poodle,0.827469
727175381690781696,2016-05-02,10,10,,1540,4209,flat-coated_retriever,0.656463
726935089318363137,2016-05-02,12,10,,2738,7496,teddy,0.821615
726887082820554753,2016-05-01,10,10,,1677,4195,soft-coated_wheaten_terrier,0.5159189999999999
726828223124897792,2016-05-01,12,10,,1124,3882,miniature_pinscher,0.2553269999999999
725786712245440512,2016-04-28,11,10,pupper,1527,4537,chow,0.335761
725729321944506368,2016-04-28,12,10,,2009,5646,boxer,0.599076
724983749226668032,2016-04-26,12,10,,1462,4040,golden_retriever,0.67575
724771698126512129,2016-04-26,11,10,doggo,725,2593,german_short-haired_pointer,0.835491
724405726123311104,2016-04-25,10,10,pupper,1847,5800,golden_retriever,0.240695
724049859469295616,2016-04-24,10,10,,1984,4738,border_collie,0.581835
724046343203856385,2016-04-24,10,10,,620,2901,boxer,0.8262719999999999
724004602748780546,2016-04-23,11,10,pupper,1790,4561,siamese_cat,0.950526
723912936180330496,2016-04-23,12,10,,1374,4236,samoyed,0.991772
723688335806480385,2016-04-23,12,10,,3347,8435,teddy,0.263256
723673163800948736,2016-04-23,10,10,,1011,3291,golden_retriever,0.83939
722613351520608256,2016-04-20,12,10,,1831,5393,labrador_retriever,0.5309149999999999
721503162398597120,2016-04-17,11,10,,2124,5086,pomeranian,0.99775
721001180231503872,2016-04-15,11,10,pupper,686,2748,samoyed,0.950053
720785406564900865,2016-04-15,12,10,,866,3400,chihuahua,0.8964219999999999
720775346191278080,2016-04-15,10,10,,760,2702,newfoundland,0.4899699999999999
720415127506415616,2016-04-14,10,10,,1681,4503,rottweiler,0.990312
720389942216527872,2016-04-13,11,10,,2840,6974,pembroke,0.873977
720340705894408192,2016-04-13,10,10,pupper,1098,3131,alp,0.320126
720043174954147842,2016-04-13,11,10,,2253,5332,samoyed,0.954517
719991154352222208,2016-04-12,10,10,doggo,1979,5281,golden_retriever,0.605304
719704490224398336,2016-04-12,12,10,pupper,1645,4974,home_theater,0.0590326
719551379208073216,2016-04-11,10,10,,2192,5515,malamute,0.873233
719367763014393856,2016-04-11,11,10,,827,3022,swing,0.171486
719339463458033665,2016-04-11,10,10,,1403,4822,golden_retriever,0.765778
719332531645071360,2016-04-11,11,10,,1078,3711,dandie_dinmont,0.224415
718971898235854848,2016-04-10,10,10,,1231,3818,golden_retriever,0.140394
718939241951195136,2016-04-09,12,10,,1973,5720,pembroke,0.7663270000000001
718631497683582976,2016-04-09,10,10,,9126,20697,pomeranian,0.993718
718613305783398402,2016-04-09,11,10,,542,2669,labrador_retriever,0.58458
718540630683709445,2016-04-08,10,10,,1137,2730,maltese_dog,0.632289
718454725339934721,2016-04-08,13,10,,1685,5320,hammer,0.169865
718234618122661888,2016-04-08,11,10,,1127,4217,malamute,0.370152
717841801130979328,2016-04-06,11,10,,670,2660,brittany_spaniel,0.922876
717790033953034240,2016-04-06,10,10,pupper,1272,3170,car_mirror,0.819106
717537687239008257,2016-04-06,11,10,,2069,6281,golden_retriever,0.779356
717047459982213120,2016-04-04,12,10,,2135,6826,golden_retriever,0.983548
717009362452090881,2016-04-04,10,10,pupper,1102,3583,siberian_husky,0.506154
716802964044845056,2016-04-04,10,10,,1317,4627,malinois,0.619577
716791146589110272,2016-04-04,11,10,,1474,5204,pomeranian,0.468751
716285507865542656,2016-04-02,12,10,,1225,3041,yorkshire_terrier,0.4304199999999999
716080869887381504,2016-04-02,11,10,doggo,1935,5272,golden_retriever,0.638625
715928423106027520,2016-04-01,11,10,,987,3485,pug,0.976685
715733265223708672,2016-04-01,10,10,,1920,5093,dandie_dinmont,0.740229
715696743237730304,2016-04-01,10,10,,1454,4257,staffordshire_bullterrier,0.427836
715680795826982913,2016-03-31,12,10,,1813,4719,golden_retriever,0.990715
715360349751484417,2016-03-31,11,10,,1772,5955,nail,0.8555520000000001
715342466308784130,2016-03-31,10,10,,768,3294,west_highland_white_terrier,0.597111
715220193576927233,2016-03-30,10,10,,736,2630,chihuahua,0.584026
715200624753819648,2016-03-30,12,10,,2110,5578,chihuahua,0.956787
715009755312439296,2016-03-30,12,10,,1392,4550,dingo,0.310903
714957620017307648,2016-03-29,10,10,,1595,4503,great_pyrenees,0.2515159999999999
714606013974974464,2016-03-29,12,10,,1038,3938,norfolk_terrier,0.293007
714258258790387713,2016-03-28,10,10,,808,3281,collie,0.176758
714214115368108032,2016-03-27,13,10,,990,2480,pug,0.533967
714141408463036416,2016-03-27,10,10,,1569,4673,labrador_retriever,0.586951
713919462244790272,2016-03-27,12,10,,869,3564,siberian_husky,0.4632229999999999
713761197720473600,2016-03-26,12,10,,1541,5308,brittany_spaniel,0.797936
713411074226274305,2016-03-25,11,10,,1440,4802,great_pyrenees,0.720337
713177543487135744,2016-03-25,10,10,,3183,7854,whippet,0.734244
713175907180089344,2016-03-25,10,10,,1630,4851,timber_wolf,0.503788
712717840512598017,2016-03-23,10,10,,5616,13474,great_pyrenees,0.732043
712668654853337088,2016-03-23,10,10,,1367,4531,labrador_retriever,0.829058
712438159032893441,2016-03-23,11,10,,1756,5799,ice_bear,0.869477
712097430750289920,2016-03-22,10,10,,1172,4144,labrador_retriever,0.720481
712085617388212225,2016-03-22,11,10,,556,3531,shih-tzu,0.625129
711968124745228288,2016-03-21,10,10,pupper,2601,8776,espresso,0.430135
711743778164514816,2016-03-21,11,10,,1101,3095,lakeland_terrier,0.4595149999999999
711732680602345472,2016-03-21,10,10,,4653,9756,dingo,0.366875
711363825979756544,2016-03-20,11,10,,1287,3996,pembroke,0.7509060000000001
711008018775851008,2016-03-19,11,10,pupper,710,3275,french_bulldog,0.731405
710997087345876993,2016-03-19,12,10,,1561,4960,malamute,0.28126
710844581445812225,2016-03-18,10,10,,779,2775,dingo,0.536593
710833117892898816,2016-03-18,12,10,,606,2937,pembroke,0.803742
710588934686908417,2016-03-17,12,10,,2107,4968,pembroke,0.982004
710283270106132480,2016-03-17,11,10,,580,2308,shih-tzu,0.932401
710272297844797440,2016-03-17,11,10,,1425,4945,old_english_sheepdog,0.586307
710269109699739648,2016-03-17,13,10,,1257,2613,pug,0.415495
710153181850935296,2016-03-16,11,10,,1006,3153,cowboy_hat,0.979053
710117014656950272,2016-03-16,11,10,pupper,2233,5999,toy_poodle,0.802092
709918798883774466,2016-03-16,12,10,,1215,3250,pembroke,0.956222
709901256215666688,2016-03-16,12,10,,112,732,bib,0.998814
709852847387627521,2016-03-15,12,10,,1336,3824,chihuahua,0.945629
709566166965075968,2016-03-15,12,10,,1367,3865,chow,0.999837
709556954897764353,2016-03-15,12,10,,1204,3593,golden_retriever,0.790026
709449600415961088,2016-03-14,10,10,,665,2420,maltese_dog,0.780187
709225125749587968,2016-03-14,11,10,,647,2615,labrador_retriever,0.271109
709207347839836162,2016-03-14,11,10,,6567,13755,chihuahua,0.948323
709158332880297985,2016-03-13,10,10,,470,2236,siberian_husky,0.212957
708834316713893888,2016-03-13,10,10,,571,1860,eskimo_dog,0.283945
708810915978854401,2016-03-13,10,10,,7848,18036,golden_retriever,0.976139
708738143638450176,2016-03-12,11,10,,917,2997,pomeranian,0.933457
708711088997666817,2016-03-12,11,10,,834,2790,tennis_ball,0.912961
708479650088034305,2016-03-12,13,10,,765,2768,shih-tzu,0.218479
708469915515297792,2016-03-12,11,10,,926,3357,chihuahua,0.748163
708356463048204288,2016-03-11,10,10,,1520,3929,pug,0.871283
708349470027751425,2016-03-11,11,10,,831,2568,muzzle,0.24389
708149363256774660,2016-03-11,10,10,,1727,4672,cardigan,0.350993
708130923141795840,2016-03-11,11,10,,943,3707,french_bulldog,0.710354
708109389455101952,2016-03-11,10,10,,610,2124,staffordshire_bullterrier,0.5161060000000001
708026248782585858,2016-03-10,13,10,,2166,4799,malinois,0.7864680000000001
707995814724026368,2016-03-10,12,10,,1273,3385,agama,0.172087
707969809498152960,2016-03-10,11,10,,1097,2941,toy_poodle,0.908491
707776935007539200,2016-03-10,11,10,,1079,3593,miniature_pinscher,0.890426
707741517457260545,2016-03-10,10,10,,696,2718,whippet,0.738371
707411934438625280,2016-03-09,11,10,pupper,673,2486,lakeland_terrier,0.7382770000000001
707387676719185920,2016-03-09,10,10,,1490,3835,chihuahua,0.888468
707315916783140866,2016-03-08,10,10,pupper,727,2698,bernese_mountain_dog,0.979235
707297311098011648,2016-03-08,10,10,,903,3022,blenheim_spaniel,0.370717
707059547140169728,2016-03-08,11,10,,759,2796,samoyed,0.8973120000000001
707038192327901184,2016-03-08,10,10,,900,2404,pug,0.642426
707021089608753152,2016-03-08,12,10,,1540,4433,cocker_spaniel,0.559658
707014260413456384,2016-03-08,11,10,,664,2502,chihuahua,0.58378
706681918348251136,2016-03-07,12,10,,1103,3627,toy_poodle,0.717584
706593038911545345,2016-03-06,10,10,,718,2363,four-poster,0.6964229999999999
706538006853918722,2016-03-06,11,10,,1580,3778,chow,0.541794
706516534877929472,2016-03-06,12,10,,1150,3404,golden_retriever,0.7726850000000001
706346369204748288,2016-03-06,12,10,,1035,3768,tibetan_mastiff,0.956462
706310011488698368,2016-03-06,12,10,pupper,9034,23443,pembroke,0.6981649999999999
706291001778950144,2016-03-06,11,10,,522,1861,border_terrier,0.587101
706265994973601792,2016-03-05,11,10,,1030,2979,papillon,0.743715
705975130514706432,2016-03-05,10,10,pupper,842,3397,staffordshire_bullterrier,0.5877640000000001
705970349788291072,2016-03-05,12,10,,1008,3440,golden_retriever,0.776346
705898680587526145,2016-03-04,10,10,,643,2597,collie,0.808276
705786532653883392,2016-03-04,11,10,pupper,596,2132,web_site,0.550294
705591895322394625,2016-03-04,11,10,,1308,3475,basenji,0.877207
705475953783398401,2016-03-03,12,10,,1045,3231,golden_retriever,0.908784
705442520700944385,2016-03-03,12,10,,1859,4877,great_pyrenees,0.309106
705428427625635840,2016-03-03,11,10,pupper,1931,4188,chihuahua,0.774792
705239209544720384,2016-03-03,11,10,,854,3290,chihuahua,0.15795
705102439679201280,2016-03-02,10,10,,585,2342,collie,0.457672
705066031337840642,2016-03-02,12,10,,683,2378,airedale,0.868658
704871453724954624,2016-03-02,12,10,,1245,4585,norfolk_terrier,0.689504
704859558691414016,2016-03-02,10,10,pupper,612,2462,pug,0.284428
704847917308362754,2016-03-02,12,10,,1727,5594,golden_retriever,0.85724
704761120771465216,2016-03-01,13,10,pupper,3257,7283,siamese_cat,0.202294
704499785726889984,2016-03-01,12,10,,1124,3212,chihuahua,0.3765409999999999
704480331685040129,2016-03-01,11,10,,1197,3723,samoyed,0.979206
704364645503647744,2016-02-29,12,10,,3999,8804,pembroke,0.980695
704347321748819968,2016-02-29,10,10,pupper,393,1729,teddy,0.233378
703774238772166656,2016-02-28,10,10,,526,2020,labrador_retriever,0.990119
703769065844768768,2016-02-28,10,10,,1276,3621,boxer,0.838994
703631701117943808,2016-02-27,11,10,,772,2853,window_shade,0.909533
703611486317502464,2016-02-27,10,10,pupper,1709,4229,pembroke,0.756441
703407252292673536,2016-02-27,10,10,pupper,786,2685,doormat,0.201058
703382836347330562,2016-02-27,12,10,,1285,3837,golden_retriever,0.945664
703268521220972544,2016-02-26,12,10,pupper,618,2152,wool,0.5254340000000001
703079050210877440,2016-02-26,11,10,,3494,8064,pembroke,0.778503
702684942141153280,2016-02-25,11,10,,1215,3516,golden_retriever,0.514085
702671118226825216,2016-02-25,10,10,,634,2398,bloodhound,0.381227
702598099714314240,2016-02-24,11,10,pupper,3712,11332,kelpie,0.2191789999999999
702539513671897089,2016-02-24,12,10,,1091,3134,pomeranian,0.714367
702321140488925184,2016-02-24,12,10,,1156,3604,west_highland_white_terrier,0.769159
702276748847800320,2016-02-23,11,10,,860,2706,boston_bull,0.697303
701981390485725185,2016-02-23,12,10,,1106,3755,pomeranian,0.491022
701952816642965504,2016-02-23,11,10,,1149,4167,toy_poodle,0.331707
701889187134500865,2016-02-22,11,10,,1558,3905,french_bulldog,0.902856
701601587219795968,2016-02-22,10,10,,523,2299,chihuahua,0.993661
701545186879471618,2016-02-21,10,10,pupper,680,2902,border_collie,0.280893
700890391244103680,2016-02-20,11,10,,653,2437,white_wolf,0.166563
700864154249383937,2016-02-20,12,10,pupper,685,2828,kuvasz,0.8058569999999999
700847567345688576,2016-02-20,10,10,,558,2637,rhodesian_ridgeback,0.2525139999999999
700747788515020802,2016-02-19,11,10,,10673,25130,great_pyrenees,0.481333
700518061187723268,2016-02-19,10,10,,915,2887,american_staffordshire_terrier,0.569501
700505138482569216,2016-02-19,12,10,,646,2487,bath_towel,0.449684
700167517596164096,2016-02-18,10,10,,836,2903,beagle,0.1625849999999999
700151421916807169,2016-02-18,11,10,pupper,754,2450,tennis_ball,0.328236
700143752053182464,2016-02-18,10,10,pupper,3129,8282,golden_retriever,0.53246
700029284593901568,2016-02-17,10,10,,661,2262,west_highland_white_terrier,0.726571
699801817392291840,2016-02-17,11,10,pupper,1088,3345,golden_retriever,0.808978
699788877217865730,2016-02-17,12,10,,557,2458,border_terrier,0.35506
699779630832685056,2016-02-17,10,10,,1397,3039,malinois,0.706038
699775878809702401,2016-02-17,11,10,,690,2150,dandie_dinmont,0.271683
699446877801091073,2016-02-16,12,10,,2938,6515,pembroke,0.9694
699434518667751424,2016-02-16,12,10,pupper,577,2384,golden_retriever,0.836572
699423671849451520,2016-02-16,10,10,,383,1505,pug,0.99786
699413908797464576,2016-02-16,11,10,,688,2258,samoyed,0.517479
699370870310113280,2016-02-15,11,10,,497,2053,cairn,0.337557
699323444782047232,2016-02-15,10,10,,983,3466,labrador_retriever,0.309696
699072405256409088,2016-02-15,12,10,,1325,3296,shih-tzu,0.599587
699036661657767936,2016-02-15,13,10,pupper,1345,2863,chihuahua,0.2229429999999999
698989035503689728,2016-02-14,13,10,,1113,3701,norfolk_terrier,0.24634
698953797952008193,2016-02-14,11,10,,1020,2975,italian_greyhound,0.382378
698907974262222848,2016-02-14,10,10,,699,2787,german_short-haired_pointer,0.983131
698710712454139905,2016-02-14,10,10,,774,2710,samoyed,0.329895
698635131305795584,2016-02-13,12,10,,388,1400,samoyed,0.158464
698355670425473025,2016-02-13,10,10,,516,2046,pug,0.990191
698342080612007937,2016-02-13,11,10,,1074,2485,boxer,0.8830479999999999
698262614669991936,2016-02-12,11,10,,2268,5214,italian_greyhound,0.107948
698178924120031232,2016-02-12,10,10,,830,3084,chesapeake_bay_retriever,0.3518679999999999
697995514407682048,2016-02-12,11,10,,372,1665,staffordshire_bullterrier,0.2802219999999999
697990423684476929,2016-02-12,11,10,,1451,3592,pembroke,0.984783
697943111201378304,2016-02-12,10,10,,776,2638,great_dane,0.126924
697881462549430272,2016-02-11,10,10,,1337,3313,washbasin,0.176423
697616773278015490,2016-02-11,11,10,pupper,1144,3467,lhasa,0.521931
697596423848730625,2016-02-11,11,10,pupper,1425,3306,shetland_sheepdog,0.621668
697482927769255936,2016-02-10,11,10,,765,2662,bath_towel,0.1105869999999999
697270446429966336,2016-02-10,10,10,,2087,5131,toy_poodle,0.880014
697255105972801536,2016-02-10,10,10,,1315,3316,great_dane,0.173989
697242256848379904,2016-02-10,10,10,,751,2753,grey_fox,0.236031
696900204696625153,2016-02-09,12,10,,1156,3492,chihuahua,0.2977349999999999
696886256886657024,2016-02-09,12,10,,2016,5317,kuvasz,0.383941
696754882863349760,2016-02-08,10,10,,396,1615,weasel,0.1378319999999999
696488710901260288,2016-02-08,12,10,,1166,2788,briard,0.369063
695816827381944320,2016-02-06,11,10,,1320,3287,pomeranian,0.382234
695794761660297217,2016-02-06,13,10,,880,3490,samoyed,0.962139
695767669421768709,2016-02-06,13,10,,854,2060,soft-coated_wheaten_terrier,0.805139
695446424020918272,2016-02-05,12,10,,2026,4787,basenji,0.748904
695409464418041856,2016-02-05,10,10,,4017,9460,pug,0.997445
695314793360662529,2016-02-04,10,10,,1675,4004,maltese_dog,0.678547
695095422348574720,2016-02-04,12,10,pupper,684,2888,papillon,0.227784
695074328191332352,2016-02-04,11,10,pupper,1239,3116,shih-tzu,0.5101060000000001
694905863685980160,2016-02-03,10,10,,1053,3046,bow_tie,0.449268
694669722378485760,2016-02-02,12,10,,13517,26068,beaver,0.4570939999999999
694356675654983680,2016-02-02,10,10,pupper,328,1653,hamster,0.429871
694352839993344000,2016-02-02,10,10,,700,2244,australian_terrier,0.407886
694206574471057408,2016-02-01,10,10,,2297,4582,shih-tzu,0.352547
694001791655137281,2016-02-01,11,10,,1176,3705,pembroke,0.769999
693942351086120961,2016-01-31,10,10,,413,1896,groenendael,0.550796
693629975228977152,2016-01-31,12,10,pupper,894,2685,pug,0.841987
693622659251335168,2016-01-31,10,10,,422,1691,malamute,0.449298
693486665285931008,2016-01-30,11,10,,698,1941,sea_lion,0.5198109999999999
693280720173801472,2016-01-30,10,10,,1403,3669,labrador_retriever,0.340008
693262851218264065,2016-01-30,11,10,pupper,568,2459,golden_retriever,0.989333
693155686491000832,2016-01-29,12,10,,3622,8668,shih-tzu,0.69748
693109034023534592,2016-01-29,11,10,,695,1889,cocker_spaniel,0.740013
693095443459342336,2016-01-29,10,10,pupper,523,2056,ice_lolly,0.660099
692905862751522816,2016-01-29,10,10,pupper,998,2683,mexican_hairless,0.162638
692901601640583168,2016-01-29,10,10,,682,1971,soft-coated_wheaten_terrier,0.403496
692894228850999298,2016-01-29,10,10,,910,2511,german_short-haired_pointer,0.876977
692828166163931137,2016-01-28,12,10,pupper,998,3148,samoyed,0.985857
692752401762250755,2016-01-28,13,10,pupper,4124,7496,samoyed,0.471276
692568918515392513,2016-01-28,12,10,,1737,4739,golden_retriever,0.636845
692535307825213440,2016-01-28,10,10,,1529,3504,pug,0.4130899999999999
692530551048294401,2016-01-28,10,10,,474,2021,siberian_husky,0.4864279999999999
692187005137076224,2016-01-27,12,10,,929,2768,siberian_husky,0.810592
692158366030913536,2016-01-27,10,10,,896,2369,pug,0.956565
692142790915014657,2016-01-27,13,10,,438,1798,toy_poodle,0.670068
691756958957883396,2016-01-25,10,10,,1161,3179,saint_bernard,0.342571
691675652215414786,2016-01-25,10,10,,577,2116,chihuahua,0.182898
691459709405118465,2016-01-25,12,10,,1294,4449,shetland_sheepdog,0.5512060000000001
691444869282295808,2016-01-25,12,10,,955,2890,bernese_mountain_dog,0.767563
691321916024623104,2016-01-24,11,10,,747,2828,rottweiler,0.508981
691096613310316544,2016-01-24,11,10,,1019,3253,borzoi,0.4412689999999999
691090071332753408,2016-01-24,12,10,,385,1867,barrow,0.241637
690959652130045952,2016-01-23,11,10,,1421,3902,golden_retriever,0.862964
690938899477221376,2016-01-23,10,10,,2245,4536,geyser,0.370318
690932576555528194,2016-01-23,12,10,,1143,3602,snorkel,0.526536
690735892932222976,2016-01-23,13,10,,1442,4134,golden_retriever,0.883229
690690673629138944,2016-01-23,10,10,,898,2547,bath_towel,0.1945319999999999
690649993829576704,2016-01-22,11,10,,325,1435,bighorn,0.215438
690597161306841088,2016-01-22,11,10,,681,2163,lhasa,0.0974997
690400367696297985,2016-01-22,10,10,,509,2041,pembroke,0.426459
690374419777196032,2016-01-22,11,10,,972,3560,kuvasz,0.2863449999999999
690248561355657216,2016-01-21,11,10,,477,1845,motor_scooter,0.38269
690021994562220032,2016-01-21,10,10,,1180,3056,badger,0.28955
690015576308211712,2016-01-21,12,10,pupper,836,2740,malamute,0.949609
690005060500217858,2016-01-21,10,10,,1907,4004,samoyed,0.270287
689999384604450816,2016-01-21,10,10,,424,1561,standard_poodle,0.444499
689977555533848577,2016-01-21,12,10,,502,1490,cowboy_hat,0.291081
689905486972461056,2016-01-20,11,10,pupper,787,2651,pomeranian,0.943331
689835978131935233,2016-01-20,11,10,,850,2369,collie,0.600186
689661964914655233,2016-01-20,12,10,,1052,3501,italian_greyhound,0.322818
689623661272240129,2016-01-20,10,10,pupper,748,2467,toy_poodle,0.279604
689599056876867584,2016-01-20,11,10,,6265,12795,dogsled,0.426494
689557536375177216,2016-01-19,12,10,,519,2257,eskimo_dog,0.169482
689517482558820352,2016-01-19,12,10,,1609,3735,pembroke,0.799319
689289219123089408,2016-01-19,13,10,,1056,2476,snowmobile,0.254642
689280876073582592,2016-01-19,10,10,,819,2197,chihuahua,0.6375460000000001
689275259254616065,2016-01-19,10,10,,285,1273,american_staffordshire_terrier,0.215161
689143371370250240,2016-01-18,10,10,pupper,579,2232,english_springer,0.3037809999999999
688916208532455424,2016-01-18,11,10,pupper,983,3003,pembroke,0.430544
688898160958271489,2016-01-18,10,10,,890,2307,ibizan_hound,0.8531700000000001
688804835492233216,2016-01-17,12,10,,227,1043,malinois,0.199512
688519176466644993,2016-01-17,12,10,pupper,825,2520,pembroke,0.696372
688385280030670848,2016-01-16,12,10,,5035,10180,golden_retriever,0.900437
688211956440801280,2016-01-16,13,10,,937,2426,bannister,0.3694489999999999
688179443353796608,2016-01-16,10,10,pupper,669,2328,sorrel,0.81152
688116655151435777,2016-01-15,10,10,,888,3093,pug,0.973819
688064179421470721,2016-01-15,11,10,,408,1878,eskimo_dog,0.240602
687826841265172480,2016-01-15,12,10,,1292,2989,pomeranian,0.99721
687818504314159109,2016-01-15,12,10,pupper,1080,2758,lakeland_terrier,0.873029
687807801670897665,2016-01-15,11,10,,801,2625,staffordshire_bullterrier,0.151113
687664829264453632,2016-01-14,11,10,,576,2121,pug,0.957365
687480748861947905,2016-01-14,12,10,,281,1760,english_springer,0.4722729999999999
687476254459715584,2016-01-14,11,10,pupper,619,2187,wood_rabbit,0.702725
687460506001633280,2016-01-14,10,10,,614,2243,boston_bull,0.2233659999999999
687317306314240000,2016-01-13,11,10,,10411,22073,shih-tzu,0.747208
687124485711986689,2016-01-13,11,10,,577,2371,car_mirror,0.997121
687109925361856513,2016-01-13,11,10,,2803,6370,borzoi,0.883086
687096057537363968,2016-01-13,11,10,pupper,695,2449,labrador_retriever,0.4171069999999999
686947101016735744,2016-01-12,11,10,,3582,9433,refrigerator,0.799795
686730991906516992,2016-01-12,12,10,,1350,4543,tibetan_mastiff,0.338812
686683045143953408,2016-01-11,11,10,pupper,912,3072,norwich_terrier,0.100499
686618349602762752,2016-01-11,11,10,pupper,1544,4042,rottweiler,0.441331
686606069955735556,2016-01-11,10,10,,607,2071,labrador_retriever,0.3200119999999999
686386521809772549,2016-01-11,11,10,,996,3553,yorkshire_terrier,0.477704
686377065986265092,2016-01-11,10,10,pupper,637,2433,german_shepherd,0.830816
686358356425093120,2016-01-11,10,10,,776,2398,pug,0.985237
686050296934563840,2016-01-10,11,10,,836,2420,pomeranian,0.985789
686034024800862208,2016-01-10,12,10,,1324,3424,great_dane,0.23692
686007916130873345,2016-01-10,11,10,pupper,472,2704,rhodesian_ridgeback,0.885301
685973236358713344,2016-01-09,11,10,,611,2326,siberian_husky,0.4506779999999999
685663452032069632,2016-01-09,12,10,,1656,3557,chesapeake_bay_retriever,0.171174
685547936038666240,2016-01-08,14,10,pupper,17465,35052,web_site,0.923987
685321586178670592,2016-01-08,10,10,,735,2910,boston_bull,0.972483
685315239903100929,2016-01-08,11,10,,1234,3676,chow,0.4701619999999999
685307451701334016,2016-01-08,11,10,floofer,496,2262,pomeranian,0.963176
685268753634967552,2016-01-08,10,10,pupper,1371,3419,pug,0.999044
685198997565345792,2016-01-07,11,10,,764,2566,dishwasher,0.8888290000000001
685169283572338688,2016-01-07,11,10,pupper,1620,4489,bernese_mountain_dog,0.975096
684940049151070208,2016-01-07,12,10,,1191,3523,border_collie,0.665578
684926975086034944,2016-01-07,11,10,,552,3849,labrador_retriever,0.769412
684914660081053696,2016-01-07,12,10,,1662,3848,shopping_cart,0.46095
684902183876321280,2016-01-07,11,10,,605,2053,pembroke,0.708034
684800227459624960,2016-01-06,11,10,,1124,2979,miniature_schnauzer,0.294457
684594889858887680,2016-01-06,10,10,,4016,9843,weimaraner,0.948688
684538444857667585,2016-01-06,12,10,,1085,2915,chihuahua,0.702583
684481074559381504,2016-01-05,10,10,,1320,4249,chihuahua,0.93781
684460069371654144,2016-01-05,10,10,,628,2169,labrador_retriever,0.673691
684241637099323392,2016-01-05,12,10,,3727,8999,pembroke,0.508498
684188786104872960,2016-01-05,10,10,,1343,3831,kelpie,0.537782
684177701129875456,2016-01-05,10,10,,764,2215,chow,0.334783
684122891630342144,2016-01-04,11,10,,539,2176,cheetah,0.8221930000000001
684097758874210310,2016-01-04,10,10,,1621,4515,labrador_retriever,0.6278560000000001
683857920510050305,2016-01-04,10,10,,1262,4163,bluetick,0.174738
683852578183077888,2016-01-04,10,10,,397,2111,toy_poodle,0.5513520000000001
683828599284170753,2016-01-04,12,10,pupper,1195,3053,malamute,0.577376
683742671509258241,2016-01-03,11,10,,3781,7162,pembroke,0.895279
683498322573824003,2016-01-03,11,10,,1095,3469,airedale,0.945362
683481228088049664,2016-01-03,11,10,pupper,1118,2878,keeshond,0.508951
683449695444799489,2016-01-03,10,10,,1837,4290,lakeland_terrier,0.303512
683391852557561860,2016-01-02,11,10,,2702,8356,french_bulldog,0.992833
683357973142474752,2016-01-02,10,10,,1059,3238,pembroke,0.406509
683111407806746624,2016-01-02,10,10,pupper,1034,3736,cocker_spaniel,0.901392
683098815881154561,2016-01-02,12,10,,736,2361,golden_retriever,0.889848
683030066213818368,2016-01-01,10,10,,832,2370,boxer,0.722218
682788441537560576,2016-01-01,12,10,pupper,1258,2706,toyshop,0.37561
682697186228989953,2015-12-31,12,10,,397,1440,bald_eagle,0.097232
682662431982772225,2015-12-31,11,10,,1207,3326,beagle,0.4138239999999999
682638830361513985,2015-12-31,12,10,,675,2266,english_springer,0.440781
